timestamp,device_name,min,max,avg,bin_count
2026-06-27T15:17:44.784+00:00,Wi-Spy DBx USB 2417295654,-116,-78,-100.62,458
2026-06-27T15:17:45.578+00:00,Wi-Spy DBx USB 2417295654,-104,-92,-100.57,458
2026-06-27T15:17:46.417+00:00,Wi-Spy DBx USB 2417295654,-103,-79,-100.51,458
2026-06-27T15:17:47.491+00:00,Wi-Spy DBx USB 2417295654,-104,-96,-100.61,458
2026-06-27T15:17:48.508+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.48,458
2026-06-27T15:17:49.215+00:00,Wi-Spy DBx USB 2417295654,-104,-93,-100.54,458
2026-06-27T15:17:50.047+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.61,458
2026-06-27T15:17:50.819+00:00,Wi-Spy DBx USB 2417295654,-103,-86,-100.63,458
2026-06-27T15:17:51.674+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.72,458
2026-06-27T15:17:52.430+00:00,Wi-Spy DBx USB 2417295654,-104,-96,-100.61,458
2026-06-27T15:17:53.300+00:00,Wi-Spy DBx USB 2417295654,-104,-46,-100.36,458
2026-06-27T15:17:54.134+00:00,Wi-Spy DBx USB 2417295654,-104,-86,-100.62,458
2026-06-27T15:17:54.939+00:00,Wi-Spy DBx USB 2417295654,-117,-79,-100.52,458
2026-06-27T15:17:55.777+00:00,Wi-Spy DBx USB 2417295654,-103,-86,-100.57,458
2026-06-27T15:17:56.602+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.57,458
2026-06-27T15:17:57.351+00:00,Wi-Spy DBx USB 2417295654,-104,-85,-100.77,458
2026-06-27T15:17:58.167+00:00,Wi-Spy DBx USB 2417295654,-116,-63,-100.48,458
2026-06-27T15:17:59.797+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.64,458
2026-06-27T15:18:00.616+00:00,Wi-Spy DBx USB 2417295654,-103,-52,-100.48,458
2026-06-27T15:18:02.236+00:00,Wi-Spy DBx USB 2417295654,-104,-90,-100.62,458
2026-06-27T15:18:03.068+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.61,458
2026-06-27T15:18:03.864+00:00,Wi-Spy DBx USB 2417295654,-103,-52,-100.35,458
2026-06-27T15:18:04.676+00:00,Wi-Spy DBx USB 2417295654,-116,-56,-100.23,458
2026-06-27T15:18:05.468+00:00,Wi-Spy DBx USB 2417295654,-104,-43,-100.16,458
2026-06-27T15:18:06.291+00:00,Wi-Spy DBx USB 2417295654,-104,-49,-100.3,458
2026-06-27T15:18:07.103+00:00,Wi-Spy DBx USB 2417295654,-104,-97,-100.81,458
2026-06-27T15:18:07.913+00:00,Wi-Spy DBx USB 2417295654,-116,-53,-100.41,458
2026-06-27T15:18:08.736+00:00,Wi-Spy DBx USB 2417295654,-104,-84,-100.41,458
2026-06-27T15:18:09.559+00:00,Wi-Spy DBx USB 2417295654,-103,-79,-100.52,458
2026-06-27T15:18:10.385+00:00,Wi-Spy DBx USB 2417295654,-104,-97,-100.61,458
2026-06-27T15:18:11.230+00:00,Wi-Spy DBx USB 2417295654,-116,-46,-100.07,458
2026-06-27T15:18:12.022+00:00,Wi-Spy DBx USB 2417295654,-104,-49,-100.53,458
2026-06-27T15:18:12.832+00:00,Wi-Spy DBx USB 2417295654,-104,-53,-100.53,458
2026-06-27T15:18:13.649+00:00,Wi-Spy DBx USB 2417295654,-104,-49,-100.59,458
2026-06-27T15:18:14.474+00:00,Wi-Spy DBx USB 2417295654,-115,-79,-100.49,458
2026-06-27T15:18:15.277+00:00,Wi-Spy DBx USB 2417295654,-103,-60,-100.34,458
2026-06-27T15:18:16.935+00:00,Wi-Spy DBx USB 2417295654,-104,-62,-98.49,458
2026-06-27T15:18:17.751+00:00,Wi-Spy DBx USB 2417295654,-117,-79,-100.59,458
2026-06-27T15:18:18.557+00:00,Wi-Spy DBx USB 2417295654,-104,-87,-100.65,458
2026-06-27T15:18:19.359+00:00,Wi-Spy DBx USB 2417295654,-103,-79,-100.6,458
2026-06-27T15:18:20.156+00:00,Wi-Spy DBx USB 2417295654,-104,-97,-100.68,458
2026-06-27T15:18:20.974+00:00,Wi-Spy DBx USB 2417295654,-115,-70,-100.64,458
2026-06-27T15:18:21.810+00:00,Wi-Spy DBx USB 2417295654,-104,-48,-100.39,458
2026-06-27T15:18:22.605+00:00,Wi-Spy DBx USB 2417295654,-104,-52,-99.39,458
2026-06-27T15:18:23.430+00:00,Wi-Spy DBx USB 2417295654,-104,-65,-100.39,458
2026-06-27T15:18:24.229+00:00,Wi-Spy DBx USB 2417295654,-116,-64,-100.25,458
2026-06-27T15:18:25.065+00:00,Wi-Spy DBx USB 2417295654,-104,-90,-100.45,458
2026-06-27T15:18:25.897+00:00,Wi-Spy DBx USB 2417295654,-104,-78,-100.54,458
2026-06-27T15:18:27.551+00:00,Wi-Spy DBx USB 2417295654,-115,-79,-100.56,458
2026-06-27T15:18:28.342+00:00,Wi-Spy DBx USB 2417295654,-104,-86,-100.43,458
2026-06-27T15:18:29.175+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.6,458
2026-06-27T15:18:29.981+00:00,Wi-Spy DBx USB 2417295654,-103,-95,-100.7,458
2026-06-27T15:18:30.810+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.48,458
2026-06-27T15:18:31.598+00:00,Wi-Spy DBx USB 2417295654,-104,-85,-100.63,458
2026-06-27T15:18:32.413+00:00,Wi-Spy DBx USB 2417295654,-104,-52,-100.43,458
2026-06-27T15:18:33.239+00:00,Wi-Spy DBx USB 2417295654,-103,-56,-100.41,458
2026-06-27T15:18:34.055+00:00,Wi-Spy DBx USB 2417295654,-116,-55,-100.48,458
2026-06-27T15:18:34.858+00:00,Wi-Spy DBx USB 2417295654,-104,-49,-100.55,458
2026-06-27T15:18:35.679+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.53,458
2026-06-27T15:18:36.510+00:00,Wi-Spy DBx USB 2417295654,-104,-86,-100.64,458
2026-06-27T15:18:37.323+00:00,Wi-Spy DBx USB 2417295654,-116,-51,-100.31,458
2026-06-27T15:18:38.102+00:00,Wi-Spy DBx USB 2417295654,-103,-96,-100.56,458
2026-06-27T15:18:38.921+00:00,Wi-Spy DBx USB 2417295654,-104,-80,-100.55,458
2026-06-27T15:18:39.752+00:00,Wi-Spy DBx USB 2417295654,-104,-87,-100.71,458
2026-06-27T15:18:40.554+00:00,Wi-Spy DBx USB 2417295654,-116,-80,-100.57,458
2026-06-27T15:18:42.215+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.52,458
2026-06-27T15:18:43.863+00:00,Wi-Spy DBx USB 2417295654,-116,-49,-100.47,458
2026-06-27T15:18:44.660+00:00,Wi-Spy DBx USB 2417295654,-103,-79,-100.43,458
2026-06-27T15:18:46.307+00:00,Wi-Spy DBx USB 2417295654,-104,-91,-100.71,458
2026-06-27T15:18:47.104+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.64,458
2026-06-27T15:18:47.909+00:00,Wi-Spy DBx USB 2417295654,-104,-86,-100.52,458
2026-06-27T15:18:48.744+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.54,458
2026-06-27T15:18:49.557+00:00,Wi-Spy DBx USB 2417295654,-104,-88,-100.65,458
2026-06-27T15:18:50.351+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.75,458
2026-06-27T15:18:51.184+00:00,Wi-Spy DBx USB 2417295654,-104,-85,-100.5,458
2026-06-27T15:18:51.982+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.68,458
2026-06-27T15:18:52.818+00:00,Wi-Spy DBx USB 2417295654,-103,-57,-100.51,458
2026-06-27T15:18:53.609+00:00,Wi-Spy DBx USB 2417295654,-116,-71,-100.52,458
2026-06-27T15:18:54.446+00:00,Wi-Spy DBx USB 2417295654,-104,-47,-100.5,458
2026-06-27T15:18:55.254+00:00,Wi-Spy DBx USB 2417295654,-104,-57,-100.57,458
2026-06-27T15:18:56.049+00:00,Wi-Spy DBx USB 2417295654,-104,-96,-100.7,458
2026-06-27T15:18:56.874+00:00,Wi-Spy DBx USB 2417295654,-116,-56,-100.54,458
2026-06-27T15:18:57.698+00:00,Wi-Spy DBx USB 2417295654,-104,-87,-100.59,458
2026-06-27T15:18:58.527+00:00,Wi-Spy DBx USB 2417295654,-104,-68,-100.53,458
2026-06-27T15:18:59.333+00:00,Wi-Spy DBx USB 2417295654,-104,-97,-100.59,458
2026-06-27T15:19:00.159+00:00,Wi-Spy DBx USB 2417295654,-116,-55,-99.41,458
2026-06-27T15:19:00.993+00:00,Wi-Spy DBx USB 2417295654,-104,-52,-100.36,458
2026-06-27T15:19:01.790+00:00,Wi-Spy DBx USB 2417295654,-104,-46,-100.52,458
2026-06-27T15:19:02.610+00:00,Wi-Spy DBx USB 2417295654,-105,-70,-100.62,458
2026-06-27T15:19:03.443+00:00,Wi-Spy DBx USB 2417295654,-116,-72,-100.53,458
2026-06-27T15:19:04.232+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.56,458
2026-06-27T15:19:05.049+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.63,458
2026-06-27T15:19:05.879+00:00,Wi-Spy DBx USB 2417295654,-104,-87,-100.7,458
2026-06-27T15:19:06.711+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.57,458
2026-06-27T15:19:07.494+00:00,Wi-Spy DBx USB 2417295654,-104,-56,-100.11,458
