timestamp,device_name,min,max,avg,bin_count
2026-06-27T14:51:05.153+00:00,Wi-Spy DBx USB 2417295654,-118,-42,-98.04,285
2026-06-27T14:51:05.725+00:00,Wi-Spy DBx USB 2417295654,-118,-56,-99.0,285
2026-06-27T14:51:06.841+00:00,Wi-Spy DBx USB 2417295654,-118,-41,-98.01,285
2026-06-27T14:51:07.448+00:00,Wi-Spy DBx USB 2417295654,-118,-36,-87.07,285
2026-06-27T14:51:08.008+00:00,Wi-Spy DBx USB 2417295654,-116,-34,-89.3,285
2026-06-27T14:51:08.564+00:00,Wi-Spy DBx USB 2417295654,-118,-43,-98.26,285
2026-06-27T14:51:09.137+00:00,Wi-Spy DBx USB 2417295654,-117,-54,-98.57,285
2026-06-27T14:51:09.688+00:00,Wi-Spy DBx USB 2417295654,-118,-33,-96.27,285
2026-06-27T14:51:10.259+00:00,Wi-Spy DBx USB 2417295654,-117,-39,-98.62,285
2026-06-27T14:51:11.385+00:00,Wi-Spy DBx USB 2417295654,-118,-36,-98.37,285
2026-06-27T14:51:11.942+00:00,Wi-Spy DBx USB 2417295654,-118,-40,-98.39,285
2026-06-27T14:51:12.490+00:00,Wi-Spy DBx USB 2417295654,-118,-60,-98.6,285
2026-06-27T14:51:13.051+00:00,Wi-Spy DBx USB 2417295654,-119,-38,-98.21,285
2026-06-27T14:51:13.630+00:00,Wi-Spy DBx USB 2417295654,-118,-47,-98.88,285
2026-06-27T14:51:14.192+00:00,Wi-Spy DBx USB 2417295654,-117,-40,-97.99,285
2026-06-27T14:51:14.729+00:00,Wi-Spy DBx USB 2417295654,-118,-60,-98.36,285
2026-06-27T14:51:15.296+00:00,Wi-Spy DBx USB 2417295654,-117,-39,-97.41,285
2026-06-27T14:51:15.841+00:00,Wi-Spy DBx USB 2417295654,-114,-41,-95.85,285
2026-06-27T14:51:16.420+00:00,Wi-Spy DBx USB 2417295654,-118,-40,-96.3,285
2026-06-27T14:51:16.972+00:00,Wi-Spy DBx USB 2417295654,-118,-39,-94.54,285
2026-06-27T14:51:17.547+00:00,Wi-Spy DBx USB 2417295654,-118,-43,-98.61,285
2026-06-27T14:51:18.093+00:00,Wi-Spy DBx USB 2417295654,-112,-40,-93.61,285
2026-06-27T14:51:18.673+00:00,Wi-Spy DBx USB 2417295654,-118,-48,-97.68,285
2026-06-27T14:51:19.225+00:00,Wi-Spy DBx USB 2417295654,-118,-43,-96.04,285
2026-06-27T14:51:19.795+00:00,Wi-Spy DBx USB 2417295654,-113,-43,-96.81,285
2026-06-27T14:51:20.365+00:00,Wi-Spy DBx USB 2417295654,-118,-45,-97.87,285
2026-06-27T14:51:20.927+00:00,Wi-Spy DBx USB 2417295654,-117,-47,-98.36,285
2026-06-27T14:51:21.471+00:00,Wi-Spy DBx USB 2417295654,-118,-41,-97.7,285
2026-06-27T14:51:22.048+00:00,Wi-Spy DBx USB 2417295654,-118,-43,-97.96,285
2026-06-27T14:51:22.602+00:00,Wi-Spy DBx USB 2417295654,-117,-40,-97.78,285
2026-06-27T14:51:23.172+00:00,Wi-Spy DBx USB 2417295654,-117,-41,-99.09,285
2026-06-27T14:51:23.734+00:00,Wi-Spy DBx USB 2417295654,-118,-44,-97.91,285
2026-06-27T14:51:24.282+00:00,Wi-Spy DBx USB 2417295654,-118,-57,-99.59,285
2026-06-27T14:51:24.851+00:00,Wi-Spy DBx USB 2417295654,-118,-38,-98.14,285
2026-06-27T14:51:25.417+00:00,Wi-Spy DBx USB 2417295654,-117,-43,-98.14,285
2026-06-27T14:51:25.969+00:00,Wi-Spy DBx USB 2417295654,-118,-36,-98.48,285
2026-06-27T14:51:26.529+00:00,Wi-Spy DBx USB 2417295654,-118,-61,-98.91,285
2026-06-27T14:51:27.071+00:00,Wi-Spy DBx USB 2417295654,-118,-32,-98.52,285
2026-06-27T14:51:27.645+00:00,Wi-Spy DBx USB 2417295654,-119,-55,-98.96,285
2026-06-27T14:51:28.186+00:00,Wi-Spy DBx USB 2417295654,-118,-36,-98.17,285
2026-06-27T14:51:28.754+00:00,Wi-Spy DBx USB 2417295654,-118,-38,-98.31,285
2026-06-27T14:51:29.321+00:00,Wi-Spy DBx USB 2417295654,-119,-39,-96.13,285
2026-06-27T14:51:29.896+00:00,Wi-Spy DBx USB 2417295654,-118,-45,-96.39,285
2026-06-27T14:51:30.459+00:00,Wi-Spy DBx USB 2417295654,-118,-35,-95.67,285
2026-06-27T14:51:31.008+00:00,Wi-Spy DBx USB 2417295654,-117,-37,-98.59,285
2026-06-27T14:51:31.599+00:00,Wi-Spy DBx USB 2417295654,-104,-37,-96.29,285
2026-06-27T14:51:32.145+00:00,Wi-Spy DBx USB 2417295654,-118,-35,-98.15,285
2026-06-27T14:51:32.700+00:00,Wi-Spy DBx USB 2417295654,-118,-44,-97.39,285
2026-06-27T14:51:33.280+00:00,Wi-Spy DBx USB 2417295654,-118,-39,-98.18,285
2026-06-27T14:51:33.845+00:00,Wi-Spy DBx USB 2417295654,-118,-42,-97.79,285
2026-06-27T14:51:34.384+00:00,Wi-Spy DBx USB 2417295654,-117,-32,-98.32,285
2026-06-27T14:51:34.953+00:00,Wi-Spy DBx USB 2417295654,-114,-45,-98.63,285
2026-06-27T14:51:35.512+00:00,Wi-Spy DBx USB 2417295654,-118,-43,-96.69,285
2026-06-27T14:51:36.074+00:00,Wi-Spy DBx USB 2417295654,-115,-42,-97.94,285
2026-06-27T14:51:36.641+00:00,Wi-Spy DBx USB 2417295654,-118,-40,-98.51,285
2026-06-27T14:51:37.191+00:00,Wi-Spy DBx USB 2417295654,-118,-51,-98.58,285
2026-06-27T14:51:37.756+00:00,Wi-Spy DBx USB 2417295654,-118,-39,-98.09,285
2026-06-27T14:51:38.306+00:00,Wi-Spy DBx USB 2417295654,-116,-35,-98.88,285
2026-06-27T14:51:38.873+00:00,Wi-Spy DBx USB 2417295654,-118,-32,-98.53,285
2026-06-27T14:51:39.417+00:00,Wi-Spy DBx USB 2417295654,-116,-31,-98.25,285
2026-06-27T14:51:39.993+00:00,Wi-Spy DBx USB 2417295654,-118,-45,-98.79,285
2026-06-27T14:51:40.559+00:00,Wi-Spy DBx USB 2417295654,-118,-37,-99.22,285
2026-06-27T14:51:41.116+00:00,Wi-Spy DBx USB 2417295654,-118,-36,-96.85,285
2026-06-27T14:51:41.685+00:00,Wi-Spy DBx USB 2417295654,-104,-51,-97.41,285
2026-06-27T14:51:42.236+00:00,Wi-Spy DBx USB 2417295654,-118,-27,-97.45,285
2026-06-27T14:51:42.804+00:00,Wi-Spy DBx USB 2417295654,-115,-49,-99.47,285
2026-06-27T14:51:43.365+00:00,Wi-Spy DBx USB 2417295654,-117,-48,-98.45,285
2026-06-27T14:51:43.940+00:00,Wi-Spy DBx USB 2417295654,-116,-54,-99.26,285
2026-06-27T14:51:44.491+00:00,Wi-Spy DBx USB 2417295654,-118,-53,-98.73,285
2026-06-27T14:51:45.045+00:00,Wi-Spy DBx USB 2417295654,-118,-50,-99.77,285
2026-06-27T14:51:45.608+00:00,Wi-Spy DBx USB 2417295654,-118,-34,-98.99,285
2026-06-27T14:51:46.153+00:00,Wi-Spy DBx USB 2417295654,-117,-51,-99.02,285
2026-06-27T14:51:46.720+00:00,Wi-Spy DBx USB 2417295654,-118,-41,-98.25,285
2026-06-27T14:51:47.275+00:00,Wi-Spy DBx USB 2417295654,-118,-34,-98.32,285
2026-06-27T14:51:47.847+00:00,Wi-Spy DBx USB 2417295654,-118,-49,-98.36,285
2026-06-27T14:51:48.397+00:00,Wi-Spy DBx USB 2417295654,-118,-32,-98.37,285
2026-06-27T14:51:48.970+00:00,Wi-Spy DBx USB 2417295654,-114,-47,-98.33,285
2026-06-27T14:51:49.517+00:00,Wi-Spy DBx USB 2417295654,-118,-44,-97.48,285
2026-06-27T14:51:50.094+00:00,Wi-Spy DBx USB 2417295654,-118,-54,-99.44,285
2026-06-27T14:51:50.628+00:00,Wi-Spy DBx USB 2417295654,-118,-45,-99.5,285
2026-06-27T14:51:51.205+00:00,Wi-Spy DBx USB 2417295654,-118,-40,-99.87,285
2026-06-27T14:51:51.754+00:00,Wi-Spy DBx USB 2417295654,-118,-58,-98.76,285
2026-06-27T14:51:52.325+00:00,Wi-Spy DBx USB 2417295654,-118,-39,-99.27,285
2026-06-27T14:51:52.875+00:00,Wi-Spy DBx USB 2417295654,-118,-51,-99.24,285
2026-06-27T14:51:53.447+00:00,Wi-Spy DBx USB 2417295654,-118,-48,-99.69,285
2026-06-27T14:51:53.995+00:00,Wi-Spy DBx USB 2417295654,-117,-43,-99.28,285
2026-06-27T14:51:54.566+00:00,Wi-Spy DBx USB 2417295654,-117,-56,-99.64,285
2026-06-27T14:51:55.115+00:00,Wi-Spy DBx USB 2417295654,-118,-44,-99.29,285
2026-06-27T14:51:55.683+00:00,Wi-Spy DBx USB 2417295654,-118,-54,-99.65,285
2026-06-27T14:51:56.234+00:00,Wi-Spy DBx USB 2417295654,-118,-44,-99.94,285
2026-06-27T14:51:56.799+00:00,Wi-Spy DBx USB 2417295654,-119,-40,-99.57,285
2026-06-27T14:51:57.359+00:00,Wi-Spy DBx USB 2417295654,-117,-44,-99.37,285
2026-06-27T14:51:57.905+00:00,Wi-Spy DBx USB 2417295654,-118,-45,-99.41,285
2026-06-27T14:51:58.458+00:00,Wi-Spy DBx USB 2417295654,-119,-40,-98.87,285
2026-06-27T14:51:59.032+00:00,Wi-Spy DBx USB 2417295654,-117,-39,-98.53,285
2026-06-27T14:51:59.589+00:00,Wi-Spy DBx USB 2417295654,-118,-33,-98.38,285
2026-06-27T14:52:00.166+00:00,Wi-Spy DBx USB 2417295654,-118,-35,-98.49,285
2026-06-27T14:52:00.715+00:00,Wi-Spy DBx USB 2417295654,-117,-36,-98.68,285
2026-06-27T14:52:01.276+00:00,Wi-Spy DBx USB 2417295654,-118,-37,-98.08,285
2026-06-27T14:52:01.825+00:00,Wi-Spy DBx USB 2417295654,-118,-35,-97.6,285
2026-06-27T14:52:02.395+00:00,Wi-Spy DBx USB 2417295654,-117,-47,-95.27,285
2026-06-27T14:52:02.953+00:00,Wi-Spy DBx USB 2417295654,-118,-34,-97.75,285
2026-06-27T14:52:03.530+00:00,Wi-Spy DBx USB 2417295654,-118,-33,-96.98,285
2026-06-27T14:52:04.083+00:00,Wi-Spy DBx USB 2417295654,-108,-42,-98.82,285
2026-06-27T14:52:04.654+00:00,Wi-Spy DBx USB 2417295654,-118,-36,-97.14,285
2026-06-27T14:52:05.218+00:00,Wi-Spy DBx USB 2417295654,-118,-39,-98.89,285
2026-06-27T14:52:05.786+00:00,Wi-Spy DBx USB 2417295654,-117,-43,-98.14,285
2026-06-27T14:52:06.334+00:00,Wi-Spy DBx USB 2417295654,-118,-50,-99.23,285
2026-06-27T14:52:06.902+00:00,Wi-Spy DBx USB 2417295654,-118,-51,-97.21,285
2026-06-27T14:52:07.773+00:00,Wi-Spy DBx USB 2417295654,-117,-44,-89.99,285
2026-06-27T14:52:08.032+00:00,Wi-Spy DBx USB 2417295654,-111,-52,-97.62,285
2026-06-27T14:52:08.586+00:00,Wi-Spy DBx USB 2417295654,-118,-34,-97.97,285
2026-06-27T14:52:09.150+00:00,Wi-Spy DBx USB 2417295654,-118,-50,-98.51,285
2026-06-27T14:52:09.708+00:00,Wi-Spy DBx USB 2417295654,-118,-43,-97.84,285
2026-06-27T14:52:10.271+00:00,Wi-Spy DBx USB 2417295654,-117,-40,-97.28,285
2026-06-27T14:52:10.829+00:00,Wi-Spy DBx USB 2417295654,-118,-32,-98.05,285
2026-06-27T14:52:11.384+00:00,Wi-Spy DBx USB 2417295654,-118,-43,-98.11,285
2026-06-27T14:52:11.953+00:00,Wi-Spy DBx USB 2417295654,-119,-34,-98.38,285
2026-06-27T14:52:12.504+00:00,Wi-Spy DBx USB 2417295654,-118,-43,-98.64,285
2026-06-27T14:52:13.387+00:00,Wi-Spy DBx USB 2417295654,-118,-39,-97.8,285
2026-06-27T14:52:13.748+00:00,Wi-Spy DBx USB 2417295654,-118,-40,-96.05,285
2026-06-27T14:52:14.471+00:00,Wi-Spy DBx USB 2417295654,-118,-44,-96.25,285
2026-06-27T14:52:14.824+00:00,Wi-Spy DBx USB 2417295654,-117,-39,-98.43,285
2026-06-27T14:52:15.403+00:00,Wi-Spy DBx USB 2417295654,-117,-39,-91.59,285
2026-06-27T14:52:15.934+00:00,Wi-Spy DBx USB 2417295654,-117,-61,-94.69,285
2026-06-27T14:52:16.558+00:00,Wi-Spy DBx USB 2417295654,-117,-44,-97.06,285
2026-06-27T14:52:17.054+00:00,Wi-Spy DBx USB 2417295654,-117,-49,-95.92,285
2026-06-27T14:52:17.982+00:00,Wi-Spy DBx USB 2417295654,-105,-40,-97.94,285
2026-06-27T14:52:18.166+00:00,Wi-Spy DBx USB 2417295654,-117,-36,-95.27,285
2026-06-27T14:52:18.703+00:00,Wi-Spy DBx USB 2417295654,-118,-46,-98.47,285
2026-06-27T14:52:19.304+00:00,Wi-Spy DBx USB 2417295654,-117,-39,-96.61,285
